2.0546,1.3974,1.9355,0.82627,1.3849,2.1276
2.5244,-0.49292,2.69,-0.048449,0.0006438,2.3724
2.84,-0.61225,2.6723,-0.69292,-0.69292,2.8646
1.0549,1.0192,0.94329,1.2154,1.082,1.2168
2.1933,-0.11385,2.1131,-0.1348,-0.16239,2.4574
1.3083,1.2564,1.1216,0.98478,1.0632,1.2128
1.1417,0.16316,0.65122,0.012135,0.20717,1.1169
1.7507,1.1851,1.4509,0.54675,1.1134,1.269
1.8855,1.2,1.9164,1.262,1.0514,1.717
1.6688,0.24371,1.3963,-0.056824,0.041501,1.561
1.2526,0.77748,1.128,0.83733,1.1987,1.1401
1.0788,0.92297,1.452,0.52373,0.56239,1.4639
2.4109,-0.10047,2.5649,0.13118,0.12396,2.082
3.1547,-1.3047,3.0802,-1.2748,-1.8578,2.8894
0.045604,1.069,-0.056954,0.72447,1.6515,0.02194
2.4045,1.3438,2.3594,1.5357,1.0271,2.1398
1.8094,0.11679,1.6944,-0.24907,-0.23902,2.2102
2.6054,0.1121,2.5828,-0.054834,0.16635,2.5693
2.3863,-0.94842,2.517,-1.0026,-0.78683,2.1294
3.0226,1.2986,3.0501,1.2287,0.89604,2.9154
0.75945,2.1763,1.1081,1.7637,2.0324,0.27504
3.2582,0.52908,3.0235,-0.21855,-0.066634,2.8174
3.0463,-0.2848,3.2309,0.27906,-0.015791,3.1519
1.7816,0.83968,1.6111,0.78595,0.87451,1.2433
2.1175,0.8589,1.723,0.9942,0.73427,2.2113
1.2801,0.64463,1.3178,0.84689,0.26614,1.0485
1.9755,0.48268,1.8393,0.68076,0.65378,1.9423
1.809,1.17,1.4427,1.5405,1.3301,1.4821
2.7795,-0.53907,2.6721,-0.49459,-0.64919,2.7587
0.67301,1.3782,0.77826,0.87882,1.1184,0.90076
1.5447,0.78051,2.1751,0.50431,0.79863,1.8911
3.3029,-0.4368,3.3259,-0.61854,-0.21796,3.6747
1.7369,-0.57145,1.8154,-0.40285,-0.25661,1.8685
1.5633,0.39129,1.172,-0.022407,0.32327,1.2808
1.1574,0.46538,1.5741,0.90208,0.5887,1.6232
2.2308,-0.063918,2.4788,0.018186,0.12367,2.5811
3.086,0.20282,2.8279,0.060185,-0.22692,3.24
3.1084,0.45434,2.5762,0.3823,0.23336,2.7394
2.9806,-1.5105,3.0062,-1.1075,-1.468,2.8766
0.13458,0.52765,0.63926,0.3227,0.36888,0.21492
1.1441,-0.21859,0.77007,-0.36382,-0.16836,1.0649
-0.30819,1.4169,0.051527,1.3504,1.4625,0.040652
1.9863,-0.49166,2.0989,-0.34224,-0.34423,1.7549
2.5264,-0.48445,2.6399,-0.19247,0.064255,2.9251
2.0349,0.55055,1.5478,0.22881,0.39469,2.0449
1.3068,2.5413,1.3235,2.4852,2.1779,1.3837
0.54738,2.2405,0.77205,2.3334,2.4193,1.0782
3.3703,-1.0906,3.6838,-1.4333,-1.0103,3.4394
0.23829,1.1145,0.65741,0.96219,0.75031,0.58937
2.71,-0.32691,3.0165,0.028706,-0.32397,2.9923
1.9203,0.64374,2.2676,0.4528,0.82513,1.9139
2.1367,0.8093,1.9191,0.85588,0.46011,2.1961
1.4756,1.0518,1.5997,1.032,0.75022,1.1092
2.1428,-0.29141,1.7454,-0.63333,-0.28158,2.3035
2.7244,1.2039,2.5637,1.1714,1.157,2.9327
0.95409,1.1624,1.0098,1.1088,1.2683,1.006
2.0085,0.6858,2.0229,0.90105,0.77401,1.3661
2.274,0.6157,2.1147,0.92443,0.57071,2.6867
1.8859,0.39537,1.9803,0.55277,0.82229,1.6879
2.254,-0.42522,2.358,-0.24097,-0.23024,1.8371
3.1015,0.57857,3.1158,0.63939,0.4713,2.8647
-1.1215,1.3256,-0.99808,1.3614,1.1665,-1.203
1.4993,0.92641,1.5831,0.89046,1.0408,1.3118
2.5323,1.0905,2.4438,1.2213,0.65275,3.1727
2.1979,-0.33619,2.5751,0.42724,-0.055825,2.1873
2.5158,-0.25084,2.6754,0.028031,-0.15237,2.7312
2.2688,-0.46862,2.4476,-0.58278,-0.18587,2.3668
3.0424,1.7409,2.6327,1.9716,1.8053,2.5541
3.7934,0.086917,3.8927,-0.44054,-0.01745,3.6978
1.2824,0.71942,1.576,1.309,0.90177,1.7032
0.78138,1.356,0.52323,1.5169,1.2845,0.88122
2.0837,-0.42311,2.1676,-0.57164,-0.20759,1.8342
3.4581,0.15652,3.5509,0.028922,0.11787,3.4002
2.1993,-1.0787,2.4883,-0.99993,-1.0151,2.1552
1.7042,-0.55766,2.5077,-0.17963,-0.48769,2.2416
2.8393,-0.53622,2.8384,-0.63952,-0.53249,2.7719
1.8491,0.033018,1.5004,-0.39091,0.047387,1.9261
2.7374,-1.3397,2.4939,-1.5018,-1.4906,3.0163
3.3036,-0.50728,3.1662,-0.25978,-0.91462,3.4941
1.9502,0.36526,2.2332,0.48305,0.22663,2.4248
2.1458,-0.32044,2.3757,-0.41357,-0.39331,2.3134
2.7932,-0.95817,2.6284,-0.31268,-0.3796,3.2592
3.4609,-0.8951,3.1846,-0.88406,-0.92491,3.3581
1.2331,0.5263,1.5249,0.25414,0.12629,1.8375
2.6329,-0.69353,2.7096,-0.89427,-0.60026,2.9377
2.5779,-0.80069,2.5877,-0.7794,-0.7123,2.4279
2.898,0.25741,2.9497,-0.010985,0.16107,3.2754
3.1636,-0.61303,3.0539,-0.46341,-0.54898,3.3163
1.6617,0.52472,1.9925,0.28219,0.4639,1.9099
2.7686,-0.023838,2.5752,0.16989,-0.078446,2.7234
2.4981,-0.78063,2.4446,-0.64912,-0.80928,2.7203
1.4554,0.6404,1.731,0.28578,0.78062,1.531
0.826,1.1589,0.94742,1.0926,1.0993,0.58796
2.7446,-0.17232,2.7506,0.23017,0.26154,2.3903
2.3239,0.39433,2.2896,0.38707,0.25759,2.3189
1.5221,-0.81172,1.3992,-0.38144,-0.90259,1.6152
1.1365,0.040457,1.4941,-0.051727,0.15572,1.7295
1.2013,1.0195,1.3079,0.86486,0.69971,0.8541
2.1617,0.10649,2.3595,-0.11461,-0.16464,2.2182
2.6999,-0.6129,2.4853,-0.59506,-0.63247,2.6335
2.2813,0.24258,2.9607,0.66773,0.26268,2.8155
2.6008,1.1967,2.2781,1.3187,1.2378,2.1565
2.2389,1.1148,2.2855,1.6707,1.0479,2.4454
1.8819,0.6284,1.9141,1.0216,0.62072,2.0569
1.4352,2.0777,0.87831,1.5541,2.1345,1.4126
3.2095,0.95749,2.8451,0.5418,0.46943,2.5783
2.9459,-0.24699,3.3464,-0.17834,-0.12124,2.9716
3.2616,1.2412,3.0111,1.0335,1.0037,2.794
1.5751,0.74395,1.2367,0.70055,0.59355,1.4908
2.5458,-0.17568,2.4755,-0.0088158,0.21764,2.8217
2.9955,-0.92493,3.017,-0.85385,-0.84637,3.2563
2.1974,-0.46879,2.0254,-0.58496,-0.45712,1.8334
1.9502,-0.4284,2.2751,-0.39,-0.38527,2.2425
1.8239,0.27699,1.6845,-0.28027,-0.28294,2.12
0.63776,0.40018,1.1554,0.41359,-0.015325,1.0279
1.9941,0.50288,1.8336,-0.32476,0.1126,1.8367
2.7802,-0.98161,2.5672,-0.77326,-1.1501,2.6047
2.6841,0.98973,2.4957,1.0548,1.0579,2.5639
2.767,0.39397,3.0839,0.11991,-0.43193,2.9491
1.4152,-0.60376,1.3623,-0.43856,-0.48571,1.251
2.921,0.14267,3.0391,0.18493,0.33288,3.1436
1.4404,1.0954,1.5748,0.66339,0.6283,1.3013
0.19364,0.93283,0.23361,0.78136,0.75231,0.54235
0.23102,2.6606,-0.073452,2.4349,2.3724,0.25012
3.1963,0.32345,3.2263,0.091725,0.33889,3.4976
2.5877,0.46727,2.4556,0.15582,0.27887,2.3025
2.8084,0.10868,2.8142,-0.362,-0.16317,2.9472
2.2503,-0.2336,1.9966,-0.74985,0.33209,2.6328
0.78005,2.0858,0.67042,1.4214,2.0358,0.41257
2.3344,0.54087,2.1853,0.3478,0.46873,2.0996
3.4141,-1.2179,3.2623,-1.2313,-1.2631,3.6806
3.1474,-0.32219,3.0916,-0.040494,-0.42503,3.1185
1.912,0.4899,1.8443,0.86162,0.04413,1.7933
1.5608,0.45864,1.5089,0.74907,0.53875,1.5866
1.5666,0.025155,1.9654,0.65097,0.57432,1.8337
2.7052,0.44295,2.4358,0.32884,0.20534,2.3782
2.885,0.80072,2.6573,0.44635,0.81502,2.361
1.9046,1.7462,1.7797,2.1257,2.0253,2.1939
2.5249,1.663,2.5283,1.8662,1.5689,2.4521
1.1752,0.50627,1.5195,0.31962,-0.025341,1.4095
2.5883,-0.71655,3.0154,-1.193,-0.75543,2.7643
3.8449,0.31258,3.5031,0.50744,0.44515,3.2772
2.1839,0.33539,2.3995,0.38175,0.030387,2.3697
0.99035,0.88032,0.80152,1.6387,1.4526,0.90352
2.7325,0.48641,2.8764,0.79687,0.77601,2.3532
1.9071,-1.0796,2.1326,-1.0041,-1.0051,1.8232
1.5473,0.14757,1.9902,0.18877,0.28457,1.5309
0.1653,1.5341,0.73343,1.0318,1.2765,0.49418
1.8541,1.6043,1.761,1.4026,1.4903,2.0059
3.2486,0.7658,3.9597,0.7837,0.54268,3.2134
1.9522,0.70932,2.1779,1.2197,0.63385,2.2628
2.9643,0.56017,3.0503,0.46128,0.76713,3.0919
2.8163,0.95168,3.2323,0.75425,0.58556,3.0278
2.8598,0.16047,3.2517,0.036006,0.11933,2.9524
2.64,-0.66573,2.4134,-0.93829,0.10087,2.7264
2.8053,0.059867,2.738,0.4535,0.40391,3.0875
2.5576,0.50904,2.4728,-0.0095463,-0.033153,2.6528
1.8268,0.05529,1.8559,-0.47103,-0.18787,2.2089
0.79902,0.9008,0.84758,1.3512,0.96951,1.2385
3.3579,0.51121,3.1547,0.39353,0.13735,3.3129
2.2391,-0.97669,2.502,-1.0632,-0.96708,2.3477
2.1806,0.14786,2.5262,0.44525,0.24582,2.5636
1.3097,0.085455,1.4958,0.2192,0.33701,1.3844
1.9118,1.009,1.717,0.97666,1.2002,1.4751
0.36302,1.3172,0.29428,1.2808,1.3043,0.41627
1.7325,-0.416,1.1092,-0.33207,-0.31019,1.6396
2.8635,0.025959,2.3928,-0.078018,-0.063872,2.667
2.3108,-1.0448,2.2814,-0.84093,-0.79472,2.2712
2.2619,1.0109,2.5035,0.98865,0.98504,2.3948
1.4879,0.82358,1.9046,0.99084,1.2914,2.066
3.2644,-0.88474,3.2227,-0.74102,-0.65936,3.3426
3.4356,-1.2713,3.4141,-0.97645,-1.2523,3.2586
3.4781,-2.4056,3.229,-2.4587,-2.346,3.0637
1.2869,1.2547,1.4424,1.3574,1.2557,1.1991
1.7916,2.3065,1.8766,2.5127,2.6158,1.8905
2.3437,0.28567,2.3185,0.59187,0.4388,2.3605
1.7763,-0.68076,2.0649,-0.31767,-0.35709,1.8003
2.7553,-0.093211,2.7433,-0.28301,0.074415,2.538
1.921,1.3355,2.1512,1.2314,0.84081,1.946
1.0912,0.11428,1.2145,0.10342,0.079629,1.3715
1.9373,0.64316,2.0964,0.67561,0.79149,2.0114
1.1075,2.7918,0.98496,2.9751,2.2611,0.89182
1.7481,1.145,1.55,1.1034,1.0497,1.1311
2.0836,0.37855,1.8063,0.39754,0.17157,1.9392
1.6763,0.36387,1.4474,0.13029,0.31331,1.4609
2.6185,-0.71444,2.2758,0.030996,-0.3751,3.1193
2.1502,-0.70232,1.9746,-0.543,-0.35397,2.2165
2.1164,0.34792,2.5827,-0.077627,0.060652,2.217
2.4072,-0.30631,2.7088,-0.098127,-0.5219,2.4703
3.4844,-1.4111,3.7134,-1.3356,-1.5601,3.7212
2.005,0.85838,1.8239,1.1445,0.97101,1.8632
3.981,-1.8237,3.9274,-1.5715,-1.8113,3.9221
3.5119,-1.2256,3.4498,-1.056,-1.2398,3.357
2.3014,-1.2628,2.4864,-0.828,-1.5237,2.3451
0.79124,2.1715,1.1719,2.3055,2.3739,0.8797
1.177,0.3281,1.1482,0.29734,0.43955,1.3434
1.1103,1.244,0.84055,1.1139,1.3819,0.76942
2.1998,0.35029,2.2438,0.06438,0.61273,2.0839
1.5413,2.0211,1.7922,1.7221,1.9237,1.6078
1.0256,0.55976,1.2991,0.35801,0.29468,1.0677
3.2961,-0.96976,3.322,-0.63534,-0.63335,3.0503
0.81457,0.83547,0.59779,1.2323,1.3519,0.47737
-0.039753,1.3155,0.23686,1.3458,1.6468,0.10145
1.49,1.3026,1.1671,0.91481,1.1299,1.4814
1.705,0.6522,1.8537,0.3766,0.63882,1.5606
2.5287,-0.38428,2.3956,-0.12482,-0.2351,2.5363
1.4912,0.15758,2.3414,-0.15674,-0.23885,1.8467
1.719,0.31677,1.5935,0.65136,0.54205,1.5901
2.1843,0.34538,2.2064,-0.25299,0.47986,2.3132
1.417,1.4808,1.3553,1.987,1.7532,1.4081
2.2004,0.049471,2.4317,-0.17277,-0.24628,2.1425
3.8438,0.23714,3.7033,0.53992,0.2845,3.4436
1.7576,-0.13862,1.2974,-0.36161,0.1029,1.7111
2.1909,-1.2556,2.623,-0.97507,-1.1081,2.6172
2.6952,1.7541,2.3973,1.1057,1.2746,2.4877
2.61,-1.2043,2.3071,-0.33497,-0.84961,2.5657
0.67514,1.6347,1.1457,1.4373,1.2518,0.94409
1.4755,-0.12612,1.7128,-0.013518,0.18075,1.7419
1.9455,-0.42581,1.8142,-0.69499,-0.58599,1.9365
0.76258,1.1551,1.2003,0.87178,0.72952,0.94983
0.96225,1.254,0.99126,1.554,1.5783,0.8682
1.5795,0.85627,1.1128,0.71291,0.51378,1.6511
2.2261,0.92282,2.2294,0.93908,1.0162,1.8456
3.1835,-1.0766,3.1345,-1.1372,-0.9106,2.6719
1.7602,1.7411,1.5864,1.5134,1.9229,1.8694
2.8234,-0.7985,2.6393,-0.69368,-1.0546,2.7847
1.4366,0.044902,1.1687,0.068916,-0.040147,1.2561
1.4023,1.1149,1.6134,0.86556,1.0827,1.4166
2.4609,1.1728,2.0863,1.5798,1.0771,2.1792
3.764,-1.2813,3.9596,-1.4261,-1.4322,3.8932
1.9987,1.4771,2.1388,1.7083,1.5249,2.2891
3.3462,-0.67244,3.1699,-1.0667,-1.1571,3.3195
1.7628,0.36486,1.8929,0.40057,0.1826,1.5584
1.0121,0.21493,1.4094,0.36457,0.58478,1.2158
3.168,0.21375,3.0088,0.39991,0.27626,2.666
1.5888,-0.0044669,1.4719,-0.47364,-0.57948,1.6552
1.8572,0.75048,1.9186,0.36194,0.27012,1.814
2.3461,-0.044009,2.2978,0.072594,0.031205,2.2684
1.2378,0.48103,1.2601,0.48601,0.33189,1.3114
3.7023,-1.3938,3.3973,-1.4198,-1.2306,3.4468
2.3341,0.7078,1.8378,0.57416,0.31473,2.1205
2.5632,-0.37855,2.5698,-0.013077,-0.31463,2.7717
2.5474,-0.816,2.8338,-0.78429,-0.75583,2.2274
1.3843,1.1511,1.6162,1.3694,1.2433,1.4798
